iter,VESA,shannon,mean_std_fit,min_std_fit,max_std_fit,mean_var_fit,min_var_fit,max_var_fit,sum_fit,mean_fit
165.0,0.0,0.0,0.08430793291744838,0.08430793291744838,0.08430793291744838,0.0071078275528129765,0.0071078275528129765,0.0071078275528129765,0.6707674441459052,0.22358914804863506
166.0,0.0,0.0,0.09205994166028147,0.09205994166028147,0.09205994166028147,0.008475032858494429,0.008475032858494429,0.008475032858494429,0.688553356744083,0.22951778558136102
167.0,0.0,0.0,0.0938065073552407,0.0938065073552407,0.0938065073552407,0.008799660822188827,0.008799660822188827,0.008799660822188827,0.6880514525315607,0.22935048417718693
168.0,0.0,0.0,0.08560805471796162,0.08560805471796162,0.08560805471796162,0.007328739032593512,0.007328739032593512,0.007328739032593512,0.7019613358335032,0.23398711194450106
169.0,0.0,0.0,0.08779260875277196,0.08779260875277196,0.08779260875277196,0.007707542151617293,0.007707542151617293,0.007707542151617293,0.7061918588997409,0.23539728629991363
170.0,0.0,0.0,0.08286364795987337,0.08286364795987337,0.08286364795987337,0.006866384153217828,0.006866384153217828,0.006866384153217828,0.6889271374469601,0.2296423791489867
171.0,0.0,0.0,0.07688242570682075,0.07688242570682075,0.07688242570682075,0.005910907382564811,0.005910907382564811,0.005910907382564811,0.6845611536047468,0.22818705120158225
172.0,0.0,0.0,0.07881009378020458,0.07881009378020458,0.07881009378020458,0.00621103088164464,0.00621103088164464,0.00621103088164464,0.6936310546450735,0.2312103515483578
173.0,0.0,0.0,0.07239085340246904,0.07239085340246904,0.07239085340246904,0.005240435656337763,0.005240435656337763,0.005240435656337763,0.6750866896706136,0.2250288965568712
174.0,0.0,0.0,0.08490193507727013,0.08490193507727013,0.08490193507727013,0.007208338579864993,0.007208338579864993,0.007208338579864993,0.682626316032908,0.22754210534430266
175.0,0.0,0.0,0.0801888157060582,0.0801888157060582,0.0801888157060582,0.006430246164340166,0.006430246164340166,0.006430246164340166,0.7093942896730113,0.2364647632243371
176.0,0.0,0.0,0.0746425250026808,0.0746425250026808,0.0746425250026808,0.005571506538775828,0.005571506538775828,0.005571506538775828,0.7152803969443798,0.23842679898145994
177.0,0.0,0.0,0.09031424236320776,0.09031424236320776,0.09031424236320776,0.008156662373640232,0.008156662373640232,0.008156662373640232,0.7161914013165851,0.23873046710552837
178.0,0.0,0.0,0.08934898619910393,0.08934898619910393,0.08934898619910393,0.007983241334807666,0.007983241334807666,0.007983241334807666,0.7333592933599172,0.24445309778663907
179.0,0.0,0.0,0.08773661006266589,0.08773661006266589,0.08773661006266589,0.007697712745288287,0.007697712745288287,0.007697712745288287,0.7678025975123716,0.2559341991707905
180.0,0.0,0.0,0.0876293393549482,0.0876293393549482,0.0876293393549482,0.007678901115784673,0.007678901115784673,0.007678901115784673,0.7888360838175974,0.2629453612725325
181.0,0.0,0.0,0.09417375251889105,0.09417375251889105,0.09417375251889105,0.00886869566348934,0.00886869566348934,0.00886869566348934,0.7686842538225229,0.2562280846075076
182.0,0.0,0.0,0.09576338674579216,0.09576338674579216,0.09576338674579216,0.009170626241024162,0.009170626241024162,0.009170626241024162,0.8103885072895526,0.27012950242985084
183.0,0.0,0.0,0.08713796071525835,0.08713796071525835,0.08713796071525835,0.007593024197613908,0.007593024197613908,0.007593024197613908,0.8358420374829577,0.2786140124943192
184.0,0.0,0.0,0.08686409381634472,0.08686409381634472,0.08686409381634472,0.007545370794534737,0.007545370794534737,0.007545370794534737,0.8377478125144452,0.2792492708381484
185.0,0.0,0.0,0.08261561856286227,0.08261561856286227,0.08261561856286227,0.006825340430524352,0.006825340430524352,0.006825340430524352,0.8109316087221561,0.2703105362407187
186.0,0.0,0.0,0.1064310580114288,0.1064310580114288,0.1064310580114288,0.011327570109432122,0.011327570109432122,0.011327570109432122,0.8135943618306641,0.27119812061022136
187.0,0.0,0.0,0.10425102850925251,0.10425102850925251,0.10425102850925251,0.01086827694523698,0.01086827694523698,0.01086827694523698,0.8261222568018053,0.2753740856006018
188.0,0.0,0.0,0.09529002639248461,0.09529002639248461,0.09529002639248461,0.009080189129880414,0.009080189129880414,0.009080189129880414,0.8219076850155618,0.2739692283385206
189.0,0.0,0.0,0.10399596484466649,0.10399596484466649,0.10399596484466649,0.010815160703973108,0.010815160703973108,0.010815160703973108,0.8341747079675546,0.27805823598918483
190.0,0.0,0.0,0.09465236569866754,0.09465236569866754,0.09465236569866754,0.008959070332354296,0.008959070332354296,0.008959070332354296,0.7692440626618247,0.25641468755394153
191.0,0.0,0.0,0.1011248271410253,0.1011248271410253,0.1011248271410253,0.010226230664302248,0.010226230664302248,0.010226230664302248,0.7564309541729313,0.2521436513909771
192.0,0.0,0.0,0.0990276258092595,0.0990276258092595,0.0990276258092595,0.009806470673418718,0.009806470673418718,0.009806470673418718,0.7556159022008513,0.2518719674002838
193.0,0.0,0.0,0.09082626885898135,0.09082626885898135,0.09082626885898135,0.008249411114843966,0.008249411114843966,0.008249411114843966,0.8196632066350257,0.2732210688783419
194.0,0.0,0.6803368801111205,0.07602643642586782,0.07126266525540861,0.08079020759632703,0.00580271255138102,0.005078367459304421,0.006527057643457618,1.1690796386988689,0.38969321289962294
195.0,0.0,0.0,0.06675947828450586,0.06675947828450586,0.06675947828450586,0.00445682794081941,0.00445682794081941,0.00445682794081941,0.8480788001477892,0.28269293338259643
196.0,0.0,0.0,0.06409803929575512,0.06409803929575512,0.06409803929575512,0.004108558641560169,0.004108558641560169,0.004108558641560169,0.8952067980410026,0.29840226601366754
197.0,0.0,0.0,0.06337410382262042,0.06337410382262042,0.06337410382262042,0.004016277035320272,0.004016277035320272,0.004016277035320272,0.9125077220453198,0.30416924068177326
198.0,0.0,0.0,0.06726782329048693,0.06726782329048693,0.06726782329048693,0.004524960050240176,0.004524960050240176,0.004524960050240176,0.9131114870662419,0.3043704956887473
199.0,0.0,0.0,0.07597105886900844,0.07597105886900844,0.07597105886900844,0.005771601785678347,0.005771601785678347,0.005771601785678347,0.9019202853852919,0.30064009512843065
